row_id+O6G3A1:R6,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,address_city,address_state,region,product_id,category,sub_category,product_name,price,quantity,sales,cost,profit,returns,payment_mode,year,month,day_name
8513,CA-2019-144645,2019-02-02,08-02-2019,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",36.892,2,73.784,151.2572,-77.4732,False,COD,2019,2,Saturday
5754,CA-2019-118514,2019-03-02,10-02-2019,Standard Class,LC-17050,Liz Carlisle,Consumer,United States,Richmond,Kentucky,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,216.6,4,866.4,641.136,225.264,False,COD,2019,3,Saturday
6043,CA-2019-117912,2019-04-02,08-02-2019,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,West,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,7.184,2,14.368,10.4168,3.9512,False,COD,2019,4,Tuesday
9068,CA-2019-150077,2019-04-02,10-02-2019,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,45.24,2,90.48,66.9552,23.5248,False,COD,2019,4,Tuesday
9521,CA-2019-101189,2019-04-02,09-02-2019,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46.51,2,93.02,89.2992,3.7208,False,COD,2019,4,Tuesday
1383,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,80.98,79.3604,1.6196,False,COD,2019,5,Thursday
1384,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,38.76,9,348.84,177.90839999999997,170.9316,False,Online,2019,5,Thursday
1385,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1.89,5,9.45,9.261,0.189,False,Online,2019,5,Thursday
1386,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",6.28,3,18.84,11.6808,7.1592,False,Online,2019,5,Thursday
1387,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",119.99,2,239.98,187.1844,52.7956,False,COD,2019,5,Thursday
1388,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,83.98,2,167.96,89.01880000000001,78.9412,False,COD,2019,5,Thursday
1389,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,34.95,3,104.85,76.5405,28.3095,False,COD,2019,5,Thursday
1390,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,161.61,3,484.83,358.77419999999995,126.0558,False,COD,2019,5,Thursday
1391,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",40.99,3,122.97,62.7147,60.2553,False,Online,2019,5,Thursday
1392,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",51.48,3,154.44,152.8956,1.5444,False,COD,2019,5,Thursday
1393,US-2019-108504,2019-05-02,05-02-2019,Same Day,PP-18955,Paul Prost,Home Office,United States,Smyrna,Georgia,South,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,48.91,7,342.37,181.4561,160.9139,False,COD,2019,5,Thursday
8142,CA-2019-100993,2019-05-02,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,OFF-LA-10003223,Office Supplies,Labels,Avery 508,4.91,3,14.73,7.512300000000001,7.2177,False,COD,2019,5,Thursday
8143,CA-2019-100993,2019-05-02,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",62.18,3,186.54,136.17419999999998,50.3658,False,Online,2019,5,Thursday
8144,CA-2019-100993,2019-05-02,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,139.432,4,557.728,550.7564,6.9716,False,COD,2019,5,Thursday
8145,CA-2019-100993,2019-05-02,10-02-2019,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,39.992,4,159.968,191.9616,-31.9936,False,COD,2019,5,Thursday
5810,CA-2019-125017,2019-06-02,11-02-2019,Standard Class,KB-16240,Karen Bern,Corporate,United States,Chattanooga,Tennessee,South,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",33.056,4,132.224,150.4048,-18.1808,False,COD,2019,6,Sunday
1729,CA-2019-106894,2019-07-02,07-02-2019,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,South,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,25.0,4,100.0,79.0,21.0,False,COD,2019,7,Tuesday
1730,CA-2019-106894,2019-07-02,07-02-2019,Same Day,CA-12265,Christina Anderson,Consumer,United States,Springfield,Virginia,South,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.61,3,7.83,4.2282,3.6018,False,COD,2019,7,Tuesday
2696,CA-2019-161662,2019-07-02,09-02-2019,First Class,BE-11410,Bobby Elias,Consumer,United States,Lancaster,Ohio,East,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,15.176,2,30.352,19.7288,10.6232,False,Online,2019,7,Tuesday
9115,CA-2019-135461,2019-07-02,10-02-2019,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,124.792,5,623.96,584.9625000000001,38.9975,False,COD,2019,7,Tuesday
1828,CA-2019-109344,2019-08-02,11-02-2019,Second Class,CH-12070,Cathy Hwang,Home Office,United States,Raleigh,North Carolina,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,375.992,3,1127.976,1001.0787,126.8973,False,COD,2019,8,Friday
8383,CA-2019-163048,2019-08-02,15-02-2019,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,60.375,4,241.5,241.5,0.0,False,COD,2019,8,Friday
8842,US-2019-112396,2019-09-02,13-02-2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,3,89.97,50.3832,39.5868,False,COD,2019,9,Monday
8843,US-2019-112396,2019-09-02,13-02-2019,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,West,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,15.93,2,31.86,20.709,11.151,False,COD,2019,9,Monday
1809,CA-2019-164938,2019-11-02,13-02-2019,First Class,PB-19210,Phillip Breyer,Corporate,United States,Tulsa,Oklahoma,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,9.99,7,69.93,69.23070000000001,0.6993,False,Online,2019,11,Saturday
7194,CA-2019-110492,2019-12-02,14-02-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,225.02,6,1350.12,1174.6044,175.5156,False,Online,2019,12,Monday
7195,CA-2019-110492,2019-12-02,14-02-2019,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",3.98,4,15.92,8.4376,7.4824,False,COD,2019,12,Monday
721,CA-2019-112942,2019-02-13,18-02-2019,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,3,146.82,73.41,73.41,False,Online,2019,2,Wednesday
7811,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.77,1,4.77,2.6234999999999995,2.1465,False,COD,2019,2,Thursday
7812,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,2.66,3,7.98,5.905200000000001,2.0748,False,COD,2019,2,Thursday
7813,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,183.477,3,550.431,597.6108,-47.1798,False,Online,2019,2,Thursday
7814,CA-2019-134334,2019-02-14,15-02-2019,First Class,DK-13090,Dave Kipp,Consumer,United States,Clinton,Maryland,East,FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,1.76,6,10.56,5.913600000000001,4.6464,False,Online,2019,2,Thursday
8172,CA-2019-146150,2019-02-14,19-02-2019,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,37.74,7,264.18,195.4932,68.6868,False,COD,2019,2,Thursday
1243,US-2019-162859,2019-02-15,22-02-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,132.784,3,398.352,273.867,124.485,False,COD,2019,2,Friday
1244,US-2019-162859,2019-02-15,22-02-2019,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,New York City,New York,East,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,2.18,4,8.72,5.1448,3.5752,False,Online,2019,2,Friday
1821,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,15.344,6,92.064,317.62080000000003,-225.5568,False,Online,2019,2,Saturday
1822,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,1.744,4,6.976,5.1448,1.8312,False,Online,2019,2,Saturday
1823,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",20.986,3,62.958,65.6562,-2.6982,False,Online,2019,2,Saturday
1824,CA-2019-168956,2019-02-16,20-02-2019,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,5.184,1,5.184,3.3696,1.8144,False,Online,2019,2,Saturday
8161,CA-2019-134138,2019-02-16,20-02-2019,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,113.98,2,227.96,191.4864,36.4736,False,Online,2019,2,Saturday
9079,CA-2019-108105,2019-02-16,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,79.52,4,318.08,283.0912,34.9888,False,COD,2019,2,Saturday
9080,CA-2019-108105,2019-02-16,23-02-2019,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Henderson,Kentucky,South,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,5.8,1,5.8,3.19,2.61,False,COD,2019,2,Saturday
9722,CA-2019-105781,2019-02-16,20-02-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,108.882,3,326.646,286.7226,39.9234,False,Online,2019,2,Saturday
9723,CA-2019-105781,2019-02-16,20-02-2019,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,New York City,New York,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,3,89.97,50.3832,39.5868,False,Online,2019,2,Saturday
854,CA-2019-123274,2019-02-19,24-02-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",22.23,2,44.46,29.788200000000003,14.6718,False,COD,2019,2,Tuesday
855,CA-2019-123274,2019-02-19,24-02-2019,Standard Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,80.98,3,242.94,233.2224,9.7176,False,COD,2019,2,Tuesday
4777,CA-2019-101630,2019-02-19,23-02-2019,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,2.89,3,8.67,4.5951,4.0749,False,Online,2019,2,Tuesday
4778,CA-2019-101630,2019-02-19,23-02-2019,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,3,25.71,19.0254,6.6846,False,COD,2019,2,Tuesday
7538,CA-2019-106460,2019-02-19,22-02-2019,Second Class,GT-14710,Greg Tran,Consumer,United States,San Francisco,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,2,70.88,37.5664,33.3136,False,COD,2019,2,Tuesday
3456,CA-2019-166485,2019-02-20,27-02-2019,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Nashville,Tennessee,South,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",8.248,2,16.496,10.9286,5.5674,False,COD,2019,2,Wednesday
2989,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99,1,12.99,12.2106,0.7794,False,COD,2019,2,Thursday
2990,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",4.64,4,18.56,12.063999999999998,6.496,False,Online,2019,2,Thursday
2991,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,89.83,5,449.15,440.167,8.983,False,COD,2019,2,Thursday
2992,CA-2019-139010,2019-02-21,26-02-2019,Second Class,MC-17635,Matthew Clasen,Corporate,United States,Los Angeles,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,4.464,7,31.248,20.3112,10.9368,False,COD,2019,2,Thursday
5306,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,13.79,5,68.95,39.991,28.959,False,COD,2019,2,Thursday
5307,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",98.79,3,296.37,216.3501,80.0199,False,COD,2019,2,Thursday
5308,US-2019-168410,2019-02-21,26-02-2019,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,East,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,19.99,2,39.98,37.981,1.999,False,COD,2019,2,Thursday
8277,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,1.254,3,3.762,6.5208,-2.7588,False,COD,2019,2,Thursday
8278,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,17.43,2,34.86,61.586,-26.726,False,Online,2019,2,Thursday
8279,US-2019-139262,2019-02-21,25-02-2019,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,144.15200000000002,3,432.456,400.0218,32.4342,False,COD,2019,2,Thursday
9013,CA-2019-121447,2019-02-21,22-02-2019,First Class,EA-14035,Erin Ashbrook,Corporate,United States,New York City,New York,East,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",19.4,7,135.8,69.25800000000001,66.542,False,COD,2019,2,Thursday
2345,CA-2019-119025,2019-02-22,28-02-2019,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,Milwaukee,Wisconsin,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,9,490.32,353.0304,137.2896,False,Online,2019,2,Friday
5405,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,89.192,5,445.96,390.215,55.745,False,COD,2019,2,Friday
5406,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,36.24,21.0192,15.2208,False,COD,2019,2,Friday
5407,US-2019-143280,2019-02-22,26-02-2019,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,West,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3.5500000000000003,3,10.65,5.644500000000001,5.0055,False,COD,2019,2,Friday
6237,CA-2019-144400,2019-02-23,27-02-2019,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",19.192,3,57.576,35.985,21.591,False,COD,2019,2,Saturday
2742,CA-2019-165015,2019-02-25,27-02-2019,Second Class,BD-11725,Bruce Degenhardt,Consumer,United States,Newark,Ohio,East,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,9.344,5,46.72,29.2,17.52,False,Online,2019,2,Monday
1579,CA-2019-102456,2019-02-27,01-03-2019,First Class,DL-12865,Dan Lawera,Consumer,United States,New York City,New York,East,OFF-AP-10004336,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",56.96,3,170.88,121.3248,49.5552,False,COD,2019,2,Wednesday
